categoria_str,precio_intercambio,precio_compra,precio_venta,titulo,img_caratula,categoria_id,sku
Xbox 360,7.00,5.00,12.00,Final Fantasy XIII-2 E.E.,/product_images/Juegos/Xbox 360 Juegos/5021290049291_s.jpg,827,5021290049291
Xbox 360,11.00,8.00,18.00,Ultimate Action Triple Pack,/product_images/Juegos/Xbox 360 Juegos/5021290066649_s.jpg,827,5021290066649
Wii,5.00,3.00,8.00,Avatar The Legend Of Aang,/product_images/Juegos/Wii Juegos/4005209087209_s.jpg,831,4005209087209
Wii,6.00,4.00,10.00,Corral Una Fiesta Muy Bestia,/product_images/Juegos/Wii Juegos/4005209087261_s.jpg,831,4005209087261
Wii,3.00,2.00,5.00,Bob Esponja y Amigos:El Ataque de los Ju,/product_images/Juegos/Wii Juegos/4005209093705_s.jpg,831,4005209093705
Nintendo DS,3.00,2.00,5.00,Zhu Zhu Pets Princess,/product_images/defimg4_s.jpg,834,5030917098710
Xbox 360,0.30,0.10,1.00,Manager De Liga 2007,/product_images/Juegos/Xbox 360 Juegos/5024866331387_s.jpg,827,5024866331387
Wii,11.00,8.00,18.00,Cars: La Copa Internacional de Mate,/product_images/Juegos/Wii Juegos/4005209094283_s.jpg,831,4005209094283
Wii,6.00,4.00,10.00,Avatar: The Legend of Aang - The Burning,/product_images/defimg5_s.jpg,831,4005209096119
Nintendo DS,3.00,2.00,6.00,Spiderman: Edge of Time,/product_images/Juegos/DS Juegos/5030917099816_s.jpg,834,5030917099816
Nintendo DS,5.00,3.00,8.00,Dreamworks Super Star Kartz SAS,/product_images/defimg4_s.jpg,834,5030917100505
Nintendo DS,0.30,0.10,1.00,Zoobles: Spring to Life,/product_images/Juegos/DS Juegos/5030917100680_s.jpg,834,5030917100680
Xbox 360,3.00,2.00,6.00,Don King el Boxeo,/product_images/Juegos/Xbox 360 Juegos/5026555247528_s.jpg,827,5026555247528
Xbox 360,5.00,3.00,8.00,Bioshock + Oblivion,/product_images/Juegos/Xbox 360 Juegos/5026555249140_s.jpg,827,5026555249140
Xbox 360,1.50,0.90,4.00,"Bigs 2, The",/product_images/Juegos/Xbox 360 Juegos/5026555249386_s.jpg,827,5026555249386
Wii,0.30,0.20,1.00,Nicktoons - Attack Of The Toybots,/product_images/defimg4_s.jpg,831,4005209097048
Nintendo DS,4.00,3.00,7.00,Moshi Monsters: Moshling Zoo,/product_images/defimg5_s.jpg,834,5030917100703
Nintendo DS,0.90,0.60,2.50,X-men Destiny,/product_images/defimg2_s.jpg,834,5030917100895
Nintendo DS,1.90,1.20,5.00,Bakugan El Origen de la Resistencia,/product_images/Juegos/DS Juegos/5030917101748_s.jpg,834,5030917101748
Xbox 360,24.00,17.00,38.00,Bioshock 2: Especial Edition,/product_images/Juegos/Xbox 360 Juegos/5026555250894_s.jpg,827,5026555250894
Xbox 360,5.00,3.00,8.00,Borderlands GOTY *2 Disc*,/product_images/Juegos/Xbox 360 Juegos/5026555253611_s.jpg,827,5026555253611
Xbox 360,1.50,0.90,4.00,X-Men El Videojuego Oficial,/product_images/Juegos/Xbox 360 Juegos/5030917035647_s.jpg,827,5030917035647
Xbox 360,1.90,1.20,5.00,Cabelas Alaskan Adventure,/product_images/Juegos/Xbox 360 Juegos/5030917039973_s.jpg,827,5030917039973
Xbox 360,7.00,5.00,12.00,Spider-man: Amigo o Enemigo?,/product_images/Juegos/Xbox 360 Juegos/5030917047954_s.jpg,827,5030917047954
Nintendo DS,3.00,2.00,6.00,Ice Age Continental Drift,/product_images/defimg1_s.jpg,834,5030917109768
Xbox 360,2.00,1.80,4.00,Guitar Hero 3 Legends of Rock (Game Only),/product_images/defimg3_s.jpg,827,5030917049187
PC,0.01,0.01,0.10,Superbike (2000),/product_images/defimg1_s.jpg,830,8436010150221
Nintendo DS,0.90,0.60,2.50,Moshi Monsters: Moshlings Theme Park,/product_images/defimg5_s.jpg,834,5030917113819
Nintendo DS,5.00,3.00,8.00,Transformers: Prime - The Game,/product_images/Juegos/DS Juegos/5030917116933_s.jpg,834,5030917116933
Xbox 360,1.90,1.20,5.00,Singularity,/product_images/Juegos/Xbox 360 Juegos/5030917070587_s.jpg,827,5030917070587
Xbox 360,3.00,2.00,6.00,Transformers: La Guerra por Cyber,/product_images/Juegos/Xbox 360 Juegos/5030917082337_s.jpg,827,5030917082337
PC,0.01,0.01,0.10,Alpine Ski Racing,/product_images/defimg5_s.jpg,830,8436010151272
PC,1.00,0.50,3.50,Multi Racing Deluxe 2008,/product_images/defimg1_s.jpg,830,8436010151715
Nintendo DS,1.10,0.70,3.00,Moshi Monsters: Moshlings Theme Park LE,/product_images/Juegos/DS Juegos/5030917117114_s.jpg,834,5030917117114
Nintendo DS,9.00,6.00,15.00,Rompe Ralph,/product_images/Juegos/DS Juegos/5030917117404_s.jpg,834,5030917117404
Nintendo DS,10.00,7.00,16.00,Spongebob Squarepants: Planktons Robotic,/product_images/defimg2_s.jpg,834,5030917131509
Xbox 360,0.90,0.60,2.50,Tony Hawk Shred,/product_images/Juegos/Xbox 360 Juegos/5030917089879_s.jpg,827,5030917089879
Xbox 360,0.10,0.01,0.50,DJ Hero 2 (Solo Juego),/product_images/Juegos/Xbox 360 Juegos/5030917090158_s.jpg,827,5030917090158
Xbox 360,7.00,5.00,12.00,Apache,/product_images/Juegos/Xbox 360 Juegos/5030917092152_s.jpg,827,5030917092152
PC,0.30,0.10,1.00,Jack Keane,/product_images/defimg5_s.jpg,830,8436010151807
PC,1.50,0.70,5.00,Patrician IV (P),/product_images/Juegos/PC Juegos/8436010152828_s.jpg,830,8436010152828
PC,0.60,0.30,2.00,El Rey Arturo,/product_images/Juegos/PC Juegos/8436010152989_s.jpg,830,8436010152989
Nintendo DS,5.00,3.00,8.00,Transformers: El Lado Oscuro De La Luna/ La Venganza De Los Caidos,/product_images/Juegos/DS Juegos/5030917131981_s.jpg,834,5030917131981
Nintendo DS,7.00,5.00,12.00,Moshi Monsters 3: Katsuma Unleashed,/product_images/defimg1_s.jpg,834,5030917134951
Nintendo DS,3.00,2.00,5.00,Tiger Woods PGA Tour,/product_images/defimg5_s.jpg,834,5030930043292
Xbox 360,3.00,2.00,6.00,Transformers: Lado Oscuro de la Luna,/product_images/Juegos/Xbox 360 Juegos/5030917095320_s.jpg,827,5030917095320
Xbox 360,9.00,6.00,15.00,Dreamworks Superstar Kartz,/product_images/Juegos/Xbox 360 Juegos/5030917100550_s.jpg,827,5030917100550
Xbox 360,4.00,3.00,7.00,Cabelas Adventure Camp,/product_images/Juegos/Xbox 360 Juegos/5030917100994_s.jpg,827,5030917100994
PC,0.01,0.01,0.25,"Primer Templario, El (P)",/product_images/Juegos/PC Juegos/8436010153122_s.jpg,830,8436010153122
PC,0.30,0.10,1.00,Tropico 4 (P),/product_images/Juegos/PC Juegos/8436010153306_s.jpg,830,8436010153306
PC,1.30,0.80,3.50,Disciples Edicion Coleccionista,/product_images/defimg5_s.jpg,830,8436010153801
Nintendo DS,11.00,8.00,18.00,Pac Man World 3,/product_images/defimg1_s.jpg,834,5030930049997
Nintendo DS,6.00,4.00,10.00,Madden NFL 07,/product_images/defimg1_s.jpg,834,5030930051044
Nintendo DS,1.10,0.70,3.00,Flips: Faraway Tree Stories,/product_images/defimg3_s.jpg,834,5030930083809
Xbox 360,0.90,0.60,2.50,Skylanders Giants: Booster Pack,/product_images/Juegos/Xbox 360 Juegos/5030917115721_s.jpg,827,5030917115721
Xbox 360,7.00,5.00,12.00,Fast & Furious Showdown,/product_images/Juegos/Xbox 360 Juegos/5030917125133_s.jpg,827,5030917125133
Xbox 360,3.00,2.00,6.00,Transformers: The Dark Spark,/product_images/Juegos/Xbox 360 Juegos/5030917142949_s.jpg,827,5030917142949
PC,1.20,0.70,3.50,Sherlock Holmes Anthology,/product_images/Juegos/PC Juegos/8436010153863_s.jpg,830,8436010153863
PC,0.60,0.30,2.00,Gas Guzzlers,/product_images/Juegos/PC Juegos/8436010154136_s.jpg,830,8436010154136
PC,0.20,0.10,0.75,Kings Bounty: Anthology  Premium,/product_images/Juegos/PC Juegos/8436010154204_s.jpg,830,8436010154204
Nintendo DS,1.10,0.70,3.00,Flips: Cathy Cassidy,/product_images/defimg3_s.jpg,834,5030930083823
Nintendo DS,5.00,3.00,8.00,Flips: Artemis Fowl (UK),/product_images/defimg3_s.jpg,834,5030930083830
Xbox 360,9.00,6.00,15.00,Bob Esponja: El Heroe,/product_images/Juegos/Xbox 360 Juegos/5030917159664_s.jpg,827,5030917159664
Xbox 360,7.00,5.00,12.00,Transformers Devastation,/product_images/Juegos/Xbox 360 Juegos/5030917176647_s.jpg,827,5030917176647
PC,0.01,0.01,0.25,Men Of War Edición Coleccionista,/product_images/defimg2_s.jpg,830,8436010154235
PC,0.70,0.40,2.00,Alea Lacta Est: Imperio Romano En Guerra,/product_images/Juegos/PC Juegos/8436010154372_s.jpg,830,8436010154372
Nintendo DS,1.50,0.90,4.00,Monopoly,/product_images/defimg1_s.jpg,834,5030930094614
Nintendo DS,7.00,5.00,12.00,Bejeweled 3,/product_images/Juegos/DS Juegos/5030930108649_s.jpg,834,5030930108649
Nintendo DS,1.50,0.90,4.00,FIFA Street 2,/product_images/Juegos/DS Juegos/5030934049580_s.jpg,834,5030934049580
Xbox 360,9.00,6.00,15.00,Hasbro Family Game Night 3,/product_images/Juegos/Xbox 360 Juegos/5030930092214_s.jpg,827,5030930092214
Xbox 360,3.00,2.00,6.00,NHL 12,/product_images/Juegos/Xbox 360 Juegos/5030930103880_s.jpg,827,5030930103880
PC,0.40,0.20,1.50,Pro Farm Simulator,/product_images/Juegos/PC Juegos/8436010154914_s.jpg,830,8436010154914
PC,0.90,0.40,3.00,Misterio Y terror Pack,/product_images/defimg1_s.jpg,830,8436010155133
PC,0.30,0.10,1.00,Sim The: Anthology,/product_images/Juegos/PC Juegos/8436010155348_s.jpg,830,8436010155348
Nintendo DS,2.00,1.40,6.00,Sim City,/product_images/Juegos/DS Juegos/5030934057028_s.jpg,834,5030934057028
Nintendo DS,1.50,0.90,4.00,Tiger Woods PGA Tour 08,/product_images/defimg3_s.jpg,834,5030934060240
Nintendo DS,4.00,3.00,7.00,FIFA Street 3,/product_images/Juegos/DS Juegos/5030934062244_s.jpg,834,5030934062244
Xbox 360,0.50,0.30,1.50,NBA Live 06,/product_images/Juegos/Xbox 360 Juegos/5030934047111_s.jpg,827,5030934047111
Xbox 360,0.20,0.10,0.75,FIFA 06,/product_images/Juegos/Xbox 360 Juegos/5030934047128_s.jpg,827,5030934047128
Xbox 360,7.00,5.00,12.00,"Padrino, El",/product_images/Juegos/Xbox 360 Juegos/5030934051750_s.jpg,827,5030934051750
PC,0.50,0.30,1.50,Heroes And Dragons,/product_images/Juegos/PC Juegos/8436010156055_s.jpg,830,8436010156055
PC,0.01,0.01,0.10,Tutoria Digital Historia Del Mundo,/product_images/defimg1_s.jpg,830,8436037170317
PC,0.01,0.01,0.10,Mi Increible Cuerpo Humano,/product_images/defimg3_s.jpg,830,8436037170379
Nintendo DS,1.30,0.80,3.50,Zubo,/product_images/defimg4_s.jpg,834,5030934066013
Nintendo DS,0.90,0.60,2.50,Sim Animals,/product_images/defimg1_s.jpg,834,5030934067058
Nintendo DS,2.00,1.40,6.00,Littlest Pet Shop: Jardin,/product_images/Juegos/DS Juegos/5030934067256_s.jpg,834,5030934067256
Xbox 360,7.00,5.00,12.00,Medal of Honor: Airborne,/product_images/Juegos/Xbox 360 Juegos/5030934059091_s.jpg,827,5030934059091
Xbox 360,0.20,0.10,0.75,NBA Live 08,/product_images/Juegos/Xbox 360 Juegos/5030934059237_s.jpg,827,5030934059237
Xbox 360,11.00,8.00,18.00,Harry Potter y El Misterio del Principe,/product_images/Juegos/Xbox 360 Juegos/5030934066969_s.jpg,827,5030934066969
PC,0.20,0.10,0.75,"Isla Misteriosa 2, La",/product_images/defimg2_s.jpg,830,8436037172359
PC,1.00,0.60,3.00,Dracula 2 - Pack Series,/product_images/defimg1_s.jpg,830,8436037172816
PC,2.00,1.60,8.00,Cute the Rope,/product_images/defimg5_s.jpg,830,8436037173226
Nintendo DS,15.00,11.00,25.00,Henry Hatsworth en la Aventura Rompecabe,/product_images/Juegos/DS Juegos/5030934071512_s.jpg,834,5030934071512
Nintendo DS,1.50,0.90,4.00,Football Academy,/product_images/defimg4_s.jpg,834,5030934072120
Nintendo DS,7.00,5.00,12.00,Littlest Pet Shop Primavera,/product_images/defimg5_s.jpg,834,5030934072137
Xbox 360,9.00,6.00,15.00,Mass Effect 2 (2 Discos) EC,/product_images/Juegos/Xbox 360 Juegos/5030934085472_s.jpg,827,5030934085472
Xbox 360,3.00,2.00,5.00,EA Sports Active 2 Con Pulsimetro,/product_images/Juegos/Xbox 360 Juegos/5030934091800_s.jpg,827,5030934091800
PC,0.40,0.20,1.50,X3 Reunion,/product_images/defimg1_s.jpg,830,8437007641004
PC,0.20,0.10,0.75,AIM Racing,/product_images/defimg1_s.jpg,830,843701056200
PC,0.01,0.01,0.10,Lego 3 Games,/product_images/defimg2_s.jpg,830,8711539044725
PlayStation 3,2.00,1.40,6.00,Ruse,/product_images/Juegos/PS3 Juegos/3307211695894_s.jpg,821,3307211695894
Nintendo DS,0.60,0.30,2.00,Juegos de Viaje para Dummies,/product_images/defimg2_s.jpg,834,5030934073707
Nintendo DS,1.30,0.80,3.50,G.I.Joe,/product_images/Juegos/DS Juegos/5030934073837_s.jpg,834,5030934073837
Nintendo DS,5.00,3.00,8.00,Need For Speed: Nitro,/product_images/defimg3_s.jpg,834,5030934077446
Xbox 360,0.50,0.30,1.50,Tiger Woods PGA Tour 12,/product_images/Juegos/Xbox 360 Juegos/5030934098052_s.jpg,827,5030934098052
Xbox 360,6.00,4.00,10.00,Rango,/product_images/Juegos/Xbox 360 Juegos/5030934101127_s.jpg,827,5030934101127
Xbox 360,6.00,4.00,10.00,Dragon Age: Origins CE,/product_images/Juegos/Xbox 360 Juegos/5030942081121_s.jpg,827,5030942081121
PC,0.01,0.01,0.25,Mahjongg,/product_images/defimg2_s.jpg,830,8714911002368
PC,0.01,0.01,0.10,Voodoo Kid,/product_images/defimg4_s.jpg,830,8715686004700
PC,0.90,0.50,2.50,Lego Creator Knight's Kingdom,/product_images/defimg2_s.jpg,830,8715686014112
PlayStation 3,0.50,0.30,1.50,Pure Football,/product_images/Juegos/PS3 Juegos/3307213201154_s.jpg,821,3307213201154
PlayStation 3,1.90,1.20,5.00,Just Dance 3,/product_images/Juegos/PS3 Juegos/3307215591154_s.jpg,821,3307215591154
PlayStation 3,18.00,13.00,30.00,Assassin's Creed Anthology,/product_images/Juegos/PS3 Juegos/3307215678817_s.jpg,821,3307215678817
Nintendo DS,11.00,8.00,18.00,PetShop En La Playa,/product_images/defimg3_s.jpg,834,5030934078085
Nintendo DS,6.00,4.00,10.00,Littlest Pet Shop: En el Campo,/product_images/Juegos/DS Juegos/5030934078108_s.jpg,834,5030934078108
Nintendo DS,1.10,0.70,3.00,My Sims Skyheroes,/product_images/defimg2_s.jpg,834,5030934083119
Xbox 360,9.00,6.00,15.00,NHL 14,/product_images/Juegos/Xbox 360 Juegos/5035225111106_s.jpg,827,5035225111106
Xbox 360,1.30,0.80,3.50,Alien Breed Trilogy,/product_images/Juegos/Xbox 360 Juegos/5050740024250_s.jpg,827,5050740024250
Xbox 360,12.00,9.00,20.00,Worms Collection,/product_images/Juegos/Xbox 360 Juegos/5050740024977_s.jpg,827,5050740024977
PC,0.01,0.01,0.25,Legoland,/product_images/defimg1_s.jpg,830,8715686014884
PC,0.30,0.10,1.00,Las Cronicas De Narnia 4CD,/product_images/defimg4_s.jpg,830,8717418064747
PC,0.30,0.10,1.00,Sword Of The Stars,/product_images/defimg5_s.jpg,830,8717662270086
PlayStation 3,6.00,4.00,10.00,Hawx 2,/product_images/Juegos/PS3 Juegos/3307217922079_s.jpg,821,3307217922079
PlayStation 3,3.00,2.00,6.00,"Party Night, Te Atreves?",/product_images/Juegos/PS3 Juegos/3307219930690_s.jpg,821,3307219930690
PlayStation 3,1.90,1.20,5.00,Ben 10 Galactic Racing,/product_images/Juegos/PS3 Juegos/3391891956949_s.jpg,821,3391891956949
Nintendo DS,1.50,0.90,4.00,Harry Potter Y Las Reliquias De La Muert,/product_images/Juegos/DS Juegos/5030934087483_s.jpg,834,5030934087483
Nintendo DS,1.30,0.80,3.50,Los Urbz Sims En La Ciudad,/product_images/Juegos/DS Juegos/5030935042856_s.jpg,834,5030935042856
Nintendo DS,1.50,0.90,4.00,Sims 2 Pets,/product_images/defimg5_s.jpg,834,5030935051780
Xbox 360,3.00,2.00,6.00,Serious Sam Collection,/product_images/Juegos/Xbox 360 Juegos/5050740026629_s.jpg,827,5050740026629
Xbox 360,6.00,4.00,10.00,Looney Tunes: Acme Arsenal,/product_images/Juegos/Xbox 360 Juegos/5051603163307_s.jpg,827,5051603163307
Xbox 360,5.00,3.00,8.00,Space Chimps,/product_images/Juegos/Xbox 360 Juegos/5051603222042_s.jpg,827,5051603222042
PC,7.00,4.00,22.00,Dj Max Trilogy Over the Maximum,/product_images/defimg4_s.jpg,830,8809186260060
PC,1.00,0.60,3.00,Dungeon Siege II (SN) (4CD),/product_images/defimg2_s.jpg,830,882224008488
PC,1.00,0.50,3.50,Zoo Tycoon 2 Marine Mania,/product_images/defimg5_s.jpg,830,882224277808
PlayStation 3,7.00,5.00,12.00,"Testamento De Sherlock Holmes, El",/product_images/Juegos/PS3 Juegos/3512899109377_s.jpg,821,3512899109377
PlayStation 3,7.00,5.00,12.00,Disney Pixar's Up,/product_images/Juegos/PS3 Juegos/4005209121101_s.jpg,821,4005209121101
PlayStation 3,5.00,3.00,8.00,Marvel Super Hero S.: Infinity Gauntlet,/product_images/Juegos/PS3 Juegos/4005209139168_s.jpg,821,4005209139168
Nintendo DS,1.50,0.90,4.00,Sims 2: Castaway,/product_images/defimg5_s.jpg,834,5030935058758
Nintendo DS,0.40,0.20,1.50,EA Playground,/product_images/defimg1_s.jpg,834,5030935059250
Nintendo DS,9.00,6.00,15.00,"Simpson Game, The",/product_images/defimg4_s.jpg,834,5030935059403
Xbox 360,6.00,4.00,10.00,Game Party En Marcha,/product_images/Juegos/Xbox 360 Juegos/5051893042443_s.jpg,827,5051893042443
PC,1.40,0.80,4.00,Zoo Tycoon 2 Extinct Animals,/product_images/defimg3_s.jpg,830,882224469142
PC,3.00,2.00,10.00,Age of Empires III Gold (Juego + Exp.),/product_images/defimg3_s.jpg,830,882224531122
PC,0.01,0.01,0.25,Thandor The Invasion,/product_images/defimg2_s.jpg,830,9006113010081
PlayStation 3,5.00,3.00,8.00,uDraw Game Tableta + Artista Al Instante,/product_images/Juegos/PS3 Juegos/4005209155557_s.jpg,821,4005209155557
PlayStation 3,7.00,5.00,12.00,Saw II,/product_images/Juegos/PS3 Juegos/4012927052655_s.jpg,821,4012927052655
PlayStation 3,11.00,8.00,18.00,Birds Of Steel,/product_images/Juegos/PS3 Juegos/4012927054192_s.jpg,821,4012927054192
Nintendo DS,3.00,2.00,6.00,Orcs & Elves,/product_images/defimg5_s.jpg,834,5030935061390
Nintendo DS,0.60,0.30,2.00,Sims 2: Apartment Pets,/product_images/defimg3_s.jpg,834,5030935066616
Nintendo DS,3.00,2.00,6.00,Skate,/product_images/defimg1_s.jpg,834,5030935067538
PC,0.30,0.10,1.00,Gothic 2 (3 CDS),/product_images/defimg1_s.jpg,830,9006113085065
PC,0.30,0.10,1.00,Transport Giant + Down Under,/product_images/defimg1_s.jpg,830,9006113119234
PC,0.01,0.01,0.10,Yetisports Deluxe,/product_images/defimg4_s.jpg,830,9006113121046
PlayStation 3,3.00,2.00,6.00,Nail'd,/product_images/Juegos/PS3 Juegos/4020628506049_s.jpg,821,4020628506049
PlayStation 3,7.00,5.00,12.00,Jane's Advanced Strike Fighters,/product_images/Juegos/PS3 Juegos/4020628509606_s.jpg,821,4020628509606
PlayStation 3,5.00,3.00,8.00,Sacred 3,/product_images/Juegos/PS3 Juegos/4020628889043_s.jpg,821,4020628889043
Nintendo DS,1.30,0.80,3.50,Football Academy (UK),/product_images/defimg3_s.jpg,834,5030935072129
Nintendo DS,0.90,0.60,2.50,GI Joe: The Rise of Cobra,/product_images/defimg1_s.jpg,834,5030935073836
Nintendo DS,7.00,5.00,12.00,Hasbro Family Game Night: Volume 1,/product_images/defimg1_s.jpg,834,5030935074253
PC,0.60,0.30,2.00,Gothic III/3 (Gold Ed),/product_images/defimg1_s.jpg,830,9006113133629
PC,0.30,0.10,1.00,SpellForce 2 Shadow Wars DVD (SN),/product_images/defimg1_s.jpg,830,9006113134039
PC,0.70,0.30,2.50,Aura 2 Los Anillos Sagrados,/product_images/defimg4_s.jpg,830,9006113148142
PlayStation 3,9.00,6.00,15.00,Final Fantasy XIII (Ed. Colec.),/product_images/Juegos/PS3 Juegos/5021290040199_s.jpg,821,5021290040199
PlayStation 3,1.30,0.80,3.50,Turning Point: Fall of Liberty,/product_images/Juegos/PS3 Juegos/5024866334845_s.jpg,821,5024866334845
PlayStation 3,5.00,3.00,8.00,Clive Barker's Jericho (Edicion Especial,/product_images/Juegos/PS3 Juegos/5024866335019_s.jpg,821,5024866335019
Nintendo DS,0.10,0.01,0.50,SimAnimals: Africa,/product_images/defimg5_s.jpg,834,5030935076981
Nintendo DS,1.10,0.70,3.00,Littlest Pet Shop Friends,/product_images/defimg2_s.jpg,834,5030935078091
Nintendo DS,0.60,0.30,2.00,Goldeneye Rogue Agent DS,/product_images/Juegos/DS Juegos/5030936045306_s.jpg,834,5030936045306
PC,1.90,1.20,5.00,Agatha Christie: Maldad Bajo el Sol,/product_images/defimg2_s.jpg,830,9006113150046
PC,0.90,0.40,3.00,Spellforce Universe,/product_images/defimg2_s.jpg,830,9006113156147
PC,0.30,0.10,1.00,Painkiller Expansion Resurrection,/product_images/Juegos/PC Juegos/9006113189138_s.jpg,830,9006113189138
PlayStation 3,2.00,1.40,6.00,Los 4 Fantasticos Y Silver Surfer,/product_images/Juegos/PS3 Juegos/5026555400565_s.jpg,821,5026555400565
PlayStation 3,0.70,0.40,2.00,NHL 2K8,/product_images/Juegos/PS3 Juegos/5026555400862_s.jpg,821,5026555400862
PlayStation 3,1.90,1.20,5.00,World Championship off Road Racing,/product_images/Juegos/PS3 Juegos/5030917059452_s.jpg,821,5030917059452
Nintendo DS,1.50,0.90,4.00,POGO Island,/product_images/defimg5_s.jpg,834,5030936055855
Nintendo DS,3.00,2.00,6.00,Sim City Creator,/product_images/Juegos/DS Juegos/5030942065695_s.jpg,834,5030942065695
Nintendo DS,7.00,5.00,12.00,Littlest Pet Shop Friends On The Beach Nds,/product_images/defimg3_s.jpg,834,5030944078082
PC,0.40,0.20,1.50,Torchlight,/product_images/defimg5_s.jpg,830,9006113196037
PC,0.01,0.01,0.10,Monstruos S.A. (El Billar y La Bestia),/product_images/defimg4_s.jpg,830,9788439594758
PC,1.90,1.20,5.00,Baldurs Gate II  Shadows of Amn,/product_images/defimg2_s.jpg,830,5026102004161
PlayStation 3,5.00,3.00,8.00,Millennium Championship Paintball 2009,/product_images/Juegos/PS3 Juegos/5030917059933_s.jpg,821,5030917059933
PlayStation 3,3.00,2.00,6.00,Cabelas Dangerous Adventures,/product_images/Juegos/PS3 Juegos/5030917060359_s.jpg,821,5030917060359
PlayStation 3,3.00,1.90,8.00,DJ Hero & Mesa de Mezclas,/product_images/Juegos/PS3 Juegos/5030917073113_s.jpg,821,5030917073113
PC,0.30,0.10,1.00,Blair Witch Volume 1 - Rustin Parr,/product_images/defimg1_s.jpg,830,5026555032933
PC,0.30,0.10,1.00,Rune,/product_images/defimg1_s.jpg,830,5026555033183
PlayStation 3,1.10,0.70,3.00,Tony Hawk Shred - Game Only,/product_images/Juegos/PS3 Juegos/5030917089855_s.jpg,821,5030917089855
PlayStation 3,5.00,3.00,8.00,Cabelas Adventure Camp,/product_images/Juegos/PS3 Juegos/5030917101014_s.jpg,821,5030917101014
